1-Wire/iButton Part Number: DS2422
1-Wire/iButton Registration Number: 7F000000818B3741
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Sat Nov 09 13:45:01 EST 2024
Mission Sample Count:  3477
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Sat Nov 09 13:45:01 EST 2024
Total Mission Samples:  3477
Total Device Samples:  3581
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
11/23/24 7:35:01 PM,C,20
11/23/24 7:45:01 PM,C,20
11/23/24 7:55:01 PM,C,20
11/23/24 8:05:01 PM,C,20
11/23/24 8:15:01 PM,C,20
11/23/24 8:25:01 PM,C,19.5
11/23/24 8:35:01 PM,C,20
11/23/24 8:45:01 PM,C,20
11/23/24 8:55:01 PM,C,19.5
11/23/24 9:05:01 PM,C,20
11/23/24 9:15:01 PM,C,20
11/23/24 9:25:01 PM,C,19.5
11/23/24 9:35:01 PM,C,20
11/23/24 9:45:01 PM,C,20
11/23/24 9:55:01 PM,C,20
11/23/24 10:05:01 PM,C,20
11/23/24 10:15:01 PM,C,20
11/23/24 10:25:01 PM,C,20
11/23/24 10:35:01 PM,C,20
11/23/24 10:45:01 PM,C,20
11/23/24 10:55:01 PM,C,20
11/23/24 11:05:01 PM,C,20
11/23/24 11:15:01 PM,C,19.5
11/23/24 11:25:01 PM,C,20
11/23/24 11:35:01 PM,C,20
11/23/24 11:45:01 PM,C,20
11/23/24 11:55:01 PM,C,20
11/24/24 12:05:01 AM,C,20
11/24/24 12:15:01 AM,C,20
11/24/24 12:25:01 AM,C,20
11/24/24 12:35:01 AM,C,20.5
11/24/24 12:45:01 AM,C,20
11/24/24 12:55:01 AM,C,20
11/24/24 1:05:01 AM,C,20
11/24/24 1:15:01 AM,C,20
11/24/24 1:25:01 AM,C,20
11/24/24 1:35:01 AM,C,20
11/24/24 1:45:01 AM,C,20
11/24/24 1:55:01 AM,C,20
11/24/24 2:05:01 AM,C,20
11/24/24 2:15:01 AM,C,20
11/24/24 2:25:01 AM,C,20
11/24/24 2:35:01 AM,C,20
11/24/24 2:45:01 AM,C,20
11/24/24 2:55:01 AM,C,20.5
11/24/24 3:05:01 AM,C,20.5
11/24/24 3:15:01 AM,C,20
11/24/24 3:25:01 AM,C,20
11/24/24 3:35:01 AM,C,20
11/24/24 3:45:01 AM,C,20
11/24/24 3:55:01 AM,C,20
11/24/24 4:05:01 AM,C,20
11/24/24 4:15:01 AM,C,20
11/24/24 4:25:01 AM,C,20
11/24/24 4:35:01 AM,C,20
11/24/24 4:45:01 AM,C,20
11/24/24 4:55:01 AM,C,20
11/24/24 5:05:01 AM,C,20
11/24/24 5:15:01 AM,C,20
11/24/24 5:25:01 AM,C,20
11/24/24 5:35:01 AM,C,20
11/24/24 5:45:01 AM,C,20.5
11/24/24 5:55:01 AM,C,20.5
11/24/24 6:05:01 AM,C,20
11/24/24 6:15:01 AM,C,20
11/24/24 6:25:01 AM,C,20
11/24/24 6:35:01 AM,C,20
11/24/24 6:45:01 AM,C,20
11/24/24 6:55:01 AM,C,20
11/24/24 7:05:01 AM,C,20
11/24/24 7:15:01 AM,C,20
11/24/24 7:25:01 AM,C,20
11/24/24 7:35:01 AM,C,20
11/24/24 7:45:01 AM,C,20
11/24/24 7:55:01 AM,C,20
11/24/24 8:05:01 AM,C,20
11/24/24 8:15:01 AM,C,20
11/24/24 8:25:01 AM,C,20
11/24/24 8:35:01 AM,C,20
11/24/24 8:45:01 AM,C,20
11/24/24 8:55:01 AM,C,20.5
11/24/24 9:05:01 AM,C,20
11/24/24 9:15:01 AM,C,20
11/24/24 9:25:01 AM,C,20
11/24/24 9:35:01 AM,C,20
11/24/24 9:45:01 AM,C,20
11/24/24 9:55:01 AM,C,20.5
11/24/24 10:05:01 AM,C,20
11/24/24 10:15:01 AM,C,20
11/24/24 10:25:01 AM,C,20
11/24/24 10:35:01 AM,C,20
11/24/24 10:45:01 AM,C,20
11/24/24 10:55:01 AM,C,20
11/24/24 11:05:01 AM,C,20
11/24/24 11:15:01 AM,C,20
11/24/24 11:25:01 AM,C,20
11/24/24 11:35:01 AM,C,20
11/24/24 11:45:01 AM,C,20
11/24/24 11:55:01 AM,C,20
11/24/24 12:05:01 PM,C,20
11/24/24 12:15:01 PM,C,20
11/24/24 12:25:01 PM,C,20
11/24/24 12:35:01 PM,C,20
11/24/24 12:45:01 PM,C,20
11/24/24 12:55:01 PM,C,20
11/24/24 1:05:01 PM,C,20
11/24/24 1:15:01 PM,C,20
11/24/24 1:25:01 PM,C,20
11/24/24 1:35:01 PM,C,20
11/24/24 1:45:01 PM,C,20
11/24/24 1:55:01 PM,C,20
11/24/24 2:05:01 PM,C,20
11/24/24 2:15:01 PM,C,20
11/24/24 2:25:01 PM,C,20
11/24/24 2:35:01 PM,C,20
11/24/24 2:45:01 PM,C,20
11/24/24 2:55:01 PM,C,20
11/24/24 3:05:01 PM,C,19.5
11/24/24 3:15:01 PM,C,20
11/24/24 3:25:01 PM,C,19.5
11/24/24 3:35:01 PM,C,19.5
11/24/24 3:45:01 PM,C,20
11/24/24 3:55:01 PM,C,19.5
11/24/24 4:05:01 PM,C,19.5
11/24/24 4:15:01 PM,C,20
11/24/24 4:25:01 PM,C,20
11/24/24 4:35:01 PM,C,20
11/24/24 4:45:01 PM,C,20
11/24/24 4:55:01 PM,C,20
11/24/24 5:05:01 PM,C,20
11/24/24 5:15:01 PM,C,20
11/24/24 5:25:01 PM,C,20
11/24/24 5:35:01 PM,C,20
11/24/24 5:45:01 PM,C,20
11/24/24 5:55:01 PM,C,20
11/24/24 6:05:01 PM,C,19.5
11/24/24 6:15:01 PM,C,20
11/24/24 6:25:01 PM,C,20
11/24/24 6:35:01 PM,C,20
11/24/24 6:45:01 PM,C,20
11/24/24 6:55:01 PM,C,20
11/24/24 7:05:01 PM,C,20
11/24/24 7:15:01 PM,C,20
11/24/24 7:25:01 PM,C,19.5
11/24/24 7:35:01 PM,C,20
11/24/24 7:45:01 PM,C,19.5
11/24/24 7:55:01 PM,C,19.5
11/24/24 8:05:01 PM,C,20
11/24/24 8:15:01 PM,C,20
11/24/24 8:25:01 PM,C,20
11/24/24 8:35:01 PM,C,20
11/24/24 8:45:01 PM,C,20
11/24/24 8:55:01 PM,C,20
11/24/24 9:05:01 PM,C,20
11/24/24 9:15:01 PM,C,20
11/24/24 9:25:01 PM,C,20
11/24/24 9:35:01 PM,C,20
11/24/24 9:45:01 PM,C,20
11/24/24 9:55:01 PM,C,20
11/24/24 10:05:01 PM,C,19.5
11/24/24 10:15:01 PM,C,19.5
11/24/24 10:25:01 PM,C,20
11/24/24 10:35:01 PM,C,20
11/24/24 10:45:01 PM,C,20
11/24/24 10:55:01 PM,C,20
11/24/24 11:05:01 PM,C,20
11/24/24 11:15:01 PM,C,20
11/24/24 11:25:01 PM,C,20
11/24/24 11:35:01 PM,C,20
11/24/24 11:45:01 PM,C,20
11/24/24 11:55:01 PM,C,20
11/25/24 12:05:01 AM,C,20
11/25/24 12:15:01 AM,C,20
11/25/24 12:25:01 AM,C,20
11/25/24 12:35:01 AM,C,20
11/25/24 12:45:01 AM,C,20
11/25/24 12:55:01 AM,C,20
11/25/24 1:05:01 AM,C,20
11/25/24 1:15:01 AM,C,20
11/25/24 1:25:01 AM,C,20
11/25/24 1:35:01 AM,C,20
11/25/24 1:45:01 AM,C,20
11/25/24 1:55:01 AM,C,20
11/25/24 2:05:01 AM,C,20
11/25/24 2:15:01 AM,C,20
11/25/24 2:25:01 AM,C,20
11/25/24 2:35:01 AM,C,20.5
11/25/24 2:45:01 AM,C,20.5
11/25/24 2:55:01 AM,C,20
11/25/24 3:05:01 AM,C,20
11/25/24 3:15:01 AM,C,20
11/25/24 3:25:01 AM,C,20
11/25/24 3:35:01 AM,C,20
11/25/24 3:45:01 AM,C,20
11/25/24 3:55:01 AM,C,20
11/25/24 4:05:01 AM,C,20
11/25/24 4:15:01 AM,C,20
11/25/24 4:25:01 AM,C,20
11/25/24 4:35:01 AM,C,20
11/25/24 4:45:01 AM,C,20
11/25/24 4:55:01 AM,C,20
11/25/24 5:05:01 AM,C,20
11/25/24 5:15:01 AM,C,20
11/25/24 5:25:01 AM,C,20
11/25/24 5:35:01 AM,C,20
11/25/24 5:45:01 AM,C,20.5
11/25/24 5:55:01 AM,C,20.5
11/25/24 6:05:01 AM,C,20
11/25/24 6:15:01 AM,C,20
11/25/24 6:25:01 AM,C,20
11/25/24 6:35:01 AM,C,20
11/25/24 6:45:01 AM,C,20
11/25/24 6:55:01 AM,C,20
11/25/24 7:05:01 AM,C,20
11/25/24 7:15:01 AM,C,20
11/25/24 7:25:01 AM,C,20
11/25/24 7:35:01 AM,C,20
11/25/24 7:45:01 AM,C,20
11/25/24 7:55:01 AM,C,20
11/25/24 8:05:01 AM,C,20
11/25/24 8:15:01 AM,C,20
11/25/24 8:25:01 AM,C,20.5
11/25/24 8:35:01 AM,C,20.5
11/25/24 8:45:01 AM,C,20
11/25/24 8:55:01 AM,C,20
11/25/24 9:05:01 AM,C,20
11/25/24 9:15:01 AM,C,20
11/25/24 9:25:01 AM,C,20
11/25/24 9:35:01 AM,C,20
11/25/24 9:45:01 AM,C,20
11/25/24 9:55:01 AM,C,20
11/25/24 10:05:01 AM,C,20
11/25/24 10:15:01 AM,C,20
11/25/24 10:25:01 AM,C,20
11/25/24 10:35:01 AM,C,20
11/25/24 10:45:01 AM,C,20
11/25/24 10:55:01 AM,C,20.5
11/25/24 11:05:01 AM,C,20
11/25/24 11:15:01 AM,C,20
11/25/24 11:25:01 AM,C,20
11/25/24 11:35:01 AM,C,20
11/25/24 11:45:01 AM,C,20
11/25/24 11:55:01 AM,C,20
11/25/24 12:05:01 PM,C,20
11/25/24 12:15:01 PM,C,20
11/25/24 12:25:01 PM,C,20
11/25/24 12:35:01 PM,C,20
11/25/24 12:45:01 PM,C,20
11/25/24 12:55:01 PM,C,20
11/25/24 1:05:01 PM,C,20.5
11/25/24 1:15:01 PM,C,20.5
11/25/24 1:25:01 PM,C,21
11/25/24 1:35:01 PM,C,20.5
11/25/24 1:45:01 PM,C,20.5
11/25/24 1:55:01 PM,C,20.5
11/25/24 2:05:01 PM,C,20.5
11/25/24 2:15:01 PM,C,20.5
11/25/24 2:25:01 PM,C,20.5
11/25/24 2:35:01 PM,C,20.5
11/25/24 2:45:01 PM,C,20.5
11/25/24 2:55:01 PM,C,20.5
11/25/24 3:05:01 PM,C,20.5
11/25/24 3:15:01 PM,C,20.5
11/25/24 3:25:01 PM,C,20.5
11/25/24 3:35:01 PM,C,20.5
11/25/24 3:45:01 PM,C,20.5
11/25/24 3:55:01 PM,C,20
11/25/24 4:05:01 PM,C,20.5
11/25/24 4:15:01 PM,C,24
11/25/24 4:25:01 PM,C,24
11/25/24 4:35:01 PM,C,23
11/25/24 4:45:01 PM,C,23.5
11/25/24 4:55:01 PM,C,23
11/25/24 5:05:01 PM,C,22
11/25/24 5:15:01 PM,C,21
11/25/24 5:25:01 PM,C,21
11/25/24 5:35:01 PM,C,21
11/25/24 5:45:01 PM,C,20.5
11/25/24 5:55:01 PM,C,20.5
11/25/24 6:05:01 PM,C,20.5
11/25/24 6:15:01 PM,C,20.5
11/25/24 6:25:01 PM,C,20
11/25/24 6:35:01 PM,C,20
11/25/24 6:45:01 PM,C,20
11/25/24 6:55:01 PM,C,20
11/25/24 7:05:01 PM,C,20
11/25/24 7:15:01 PM,C,20
11/25/24 7:25:01 PM,C,20
11/25/24 7:35:01 PM,C,20
11/25/24 7:45:01 PM,C,20
11/25/24 7:55:01 PM,C,20
11/25/24 8:05:01 PM,C,19.5
11/25/24 8:15:01 PM,C,19.5
11/25/24 8:25:01 PM,C,19.5
11/25/24 8:35:01 PM,C,19.5
11/25/24 8:45:01 PM,C,19.5
11/25/24 8:55:01 PM,C,19.5
11/25/24 9:05:01 PM,C,19.5
11/25/24 9:15:01 PM,C,19.5
11/25/24 9:25:01 PM,C,19.5
11/25/24 9:35:01 PM,C,19.5
11/25/24 9:45:01 PM,C,19.5
11/25/24 9:55:01 PM,C,20
11/25/24 10:05:01 PM,C,20
11/25/24 10:15:01 PM,C,20
11/25/24 10:25:01 PM,C,20
11/25/24 10:35:01 PM,C,20
11/25/24 10:45:01 PM,C,20
11/25/24 10:55:01 PM,C,20
11/25/24 11:05:01 PM,C,20
11/25/24 11:15:01 PM,C,19.5
11/25/24 11:25:01 PM,C,19.5
11/25/24 11:35:01 PM,C,19.5
11/25/24 11:45:01 PM,C,19.5
11/25/24 11:55:01 PM,C,19.5
11/26/24 12:05:01 AM,C,19.5
11/26/24 12:15:01 AM,C,19.5
11/26/24 12:25:01 AM,C,19.5
11/26/24 12:35:01 AM,C,19.5
11/26/24 12:45:01 AM,C,19.5
11/26/24 12:55:01 AM,C,19.5
11/26/24 1:05:01 AM,C,19.5
11/26/24 1:15:01 AM,C,19.5
11/26/24 1:25:01 AM,C,19.5
11/26/24 1:35:01 AM,C,19.5
11/26/24 1:45:01 AM,C,19.5
11/26/24 1:55:01 AM,C,19.5
11/26/24 2:05:01 AM,C,19.5
11/26/24 2:15:01 AM,C,19.5
11/26/24 2:25:01 AM,C,19.5
11/26/24 2:35:01 AM,C,19.5
11/26/24 2:45:01 AM,C,19.5
11/26/24 2:55:01 AM,C,19.5
11/26/24 3:05:01 AM,C,19.5
11/26/24 3:15:01 AM,C,19.5
11/26/24 3:25:01 AM,C,19.5
11/26/24 3:35:01 AM,C,19.5
11/26/24 3:45:01 AM,C,19.5
11/26/24 3:55:01 AM,C,19.5
11/26/24 4:05:01 AM,C,19.5
11/26/24 4:15:01 AM,C,19.5
11/26/24 4:25:01 AM,C,19.5
11/26/24 4:35:01 AM,C,19.5
11/26/24 4:45:01 AM,C,19.5
11/26/24 4:55:01 AM,C,19.5
11/26/24 5:05:01 AM,C,19.5
11/26/24 5:15:01 AM,C,19.5
11/26/24 5:25:01 AM,C,19.5
11/26/24 5:35:01 AM,C,19.5
11/26/24 5:45:01 AM,C,19.5
11/26/24 5:55:01 AM,C,19.5
11/26/24 6:05:01 AM,C,19.5
11/26/24 6:15:01 AM,C,19.5
11/26/24 6:25:01 AM,C,19.5
11/26/24 6:35:01 AM,C,19.5
11/26/24 6:45:01 AM,C,19.5
11/26/24 6:55:01 AM,C,19.5
11/26/24 7:05:01 AM,C,19.5
11/26/24 7:15:01 AM,C,19.5
11/26/24 7:25:01 AM,C,19.5
11/26/24 7:35:01 AM,C,19.5
11/26/24 7:45:01 AM,C,19.5
11/26/24 7:55:01 AM,C,19.5
11/26/24 8:05:01 AM,C,19.5
11/26/24 8:15:01 AM,C,19.5
11/26/24 8:25:01 AM,C,19.5
11/26/24 8:35:01 AM,C,19.5
11/26/24 8:45:01 AM,C,19.5
11/26/24 8:55:01 AM,C,19.5
11/26/24 9:05:01 AM,C,19.5
11/26/24 9:15:01 AM,C,19.5
11/26/24 9:25:01 AM,C,19.5
11/26/24 9:35:01 AM,C,19.5
11/26/24 9:45:01 AM,C,19.5
11/26/24 9:55:01 AM,C,19.5
11/26/24 10:05:01 AM,C,20
11/26/24 10:15:01 AM,C,20
11/26/24 10:25:01 AM,C,20
11/26/24 10:35:01 AM,C,20
11/26/24 10:45:01 AM,C,20
11/26/24 10:55:01 AM,C,20
11/26/24 11:05:01 AM,C,20
11/26/24 11:15:01 AM,C,20
11/26/24 11:25:01 AM,C,20
11/26/24 11:35:01 AM,C,20
11/26/24 11:45:01 AM,C,20
11/26/24 11:55:01 AM,C,20
11/26/24 12:05:01 PM,C,20
11/26/24 12:15:01 PM,C,20
11/26/24 12:25:01 PM,C,20
11/26/24 12:35:01 PM,C,20
11/26/24 12:45:01 PM,C,20
11/26/24 12:55:01 PM,C,20
11/26/24 1:05:01 PM,C,20
11/26/24 1:15:01 PM,C,20
11/26/24 1:25:01 PM,C,20
11/26/24 1:35:01 PM,C,20
11/26/24 1:45:01 PM,C,20
11/26/24 1:55:01 PM,C,20
11/26/24 2:05:01 PM,C,20.5
11/26/24 2:15:01 PM,C,20
11/26/24 2:25:01 PM,C,20
11/26/24 2:35:01 PM,C,20
11/26/24 2:45:01 PM,C,20
11/26/24 2:55:01 PM,C,20.5
11/26/24 3:05:01 PM,C,20
11/26/24 3:15:01 PM,C,20.5
11/26/24 3:25:01 PM,C,20.5
11/26/24 3:35:01 PM,C,20.5
11/26/24 3:45:01 PM,C,20.5
11/26/24 3:55:01 PM,C,20
11/26/24 4:05:01 PM,C,20.5
11/26/24 4:15:01 PM,C,20.5
11/26/24 4:25:01 PM,C,20.5
11/26/24 4:35:01 PM,C,20
11/26/24 4:45:01 PM,C,20
11/26/24 4:55:01 PM,C,20
11/26/24 5:05:01 PM,C,20
11/26/24 5:15:01 PM,C,20
11/26/24 5:25:01 PM,C,20
11/26/24 5:35:01 PM,C,20
11/26/24 5:45:01 PM,C,20
11/26/24 5:55:01 PM,C,20
11/26/24 6:05:01 PM,C,20
11/26/24 6:15:01 PM,C,20
11/26/24 6:25:01 PM,C,20
11/26/24 6:35:01 PM,C,20
11/26/24 6:45:01 PM,C,20
11/26/24 6:55:01 PM,C,20
11/26/24 7:05:01 PM,C,20
11/26/24 7:15:01 PM,C,20
11/26/24 7:25:01 PM,C,20
11/26/24 7:35:01 PM,C,20
11/26/24 7:45:01 PM,C,20
11/26/24 7:55:01 PM,C,20
11/26/24 8:05:01 PM,C,20
11/26/24 8:15:01 PM,C,20
11/26/24 8:25:01 PM,C,20
11/26/24 8:35:01 PM,C,20
11/26/24 8:45:01 PM,C,20
11/26/24 8:55:01 PM,C,20
11/26/24 9:05:01 PM,C,19.5
11/26/24 9:15:01 PM,C,19.5
11/26/24 9:25:01 PM,C,20
11/26/24 9:35:01 PM,C,20
11/26/24 9:45:01 PM,C,19.5
11/26/24 9:55:01 PM,C,19.5
11/26/24 10:05:01 PM,C,20
11/26/24 10:15:01 PM,C,20
11/26/24 10:25:01 PM,C,19.5
11/26/24 10:35:01 PM,C,19.5
11/26/24 10:45:01 PM,C,19.5
11/26/24 10:55:01 PM,C,19.5
11/26/24 11:05:01 PM,C,19.5
11/26/24 11:15:01 PM,C,19.5
11/26/24 11:25:01 PM,C,19.5
11/26/24 11:35:01 PM,C,19.5
11/26/24 11:45:01 PM,C,19.5
11/26/24 11:55:01 PM,C,19.5
11/27/24 12:05:01 AM,C,19.5
11/27/24 12:15:01 AM,C,19.5
11/27/24 12:25:01 AM,C,19.5
11/27/24 12:35:01 AM,C,19.5
11/27/24 12:45:01 AM,C,19.5
11/27/24 12:55:01 AM,C,19.5
11/27/24 1:05:01 AM,C,19.5
11/27/24 1:15:01 AM,C,19.5
11/27/24 1:25:01 AM,C,19
11/27/24 1:35:01 AM,C,19
11/27/24 1:45:01 AM,C,19
11/27/24 1:55:01 AM,C,19.5
11/27/24 2:05:01 AM,C,19
11/27/24 2:15:01 AM,C,19
11/27/24 2:25:01 AM,C,19
11/27/24 2:35:01 AM,C,19
11/27/24 2:45:01 AM,C,19
11/27/24 2:55:01 AM,C,19
11/27/24 3:05:01 AM,C,19
11/27/24 3:15:01 AM,C,19
11/27/24 3:25:01 AM,C,19
11/27/24 3:35:01 AM,C,19
11/27/24 3:45:01 AM,C,19
11/27/24 3:55:01 AM,C,19
11/27/24 4:05:01 AM,C,19
11/27/24 4:15:01 AM,C,19
11/27/24 4:25:01 AM,C,18.5
11/27/24 4:35:01 AM,C,19
11/27/24 4:45:01 AM,C,19
11/27/24 4:55:01 AM,C,19
11/27/24 5:05:01 AM,C,18.5
11/27/24 5:15:01 AM,C,19
11/27/24 5:25:01 AM,C,19
11/27/24 5:35:01 AM,C,19
11/27/24 5:45:01 AM,C,19
11/27/24 5:55:01 AM,C,19
11/27/24 6:05:01 AM,C,19
11/27/24 6:15:01 AM,C,19
11/27/24 6:25:01 AM,C,19
11/27/24 6:35:01 AM,C,19
11/27/24 6:45:01 AM,C,19
11/27/24 6:55:01 AM,C,19
11/27/24 7:05:01 AM,C,19
11/27/24 7:15:01 AM,C,19
11/27/24 7:25:01 AM,C,19
11/27/24 7:35:01 AM,C,19
11/27/24 7:45:01 AM,C,19
11/27/24 7:55:01 AM,C,19
11/27/24 8:05:01 AM,C,19
11/27/24 8:15:01 AM,C,19
11/27/24 8:25:01 AM,C,19
11/27/24 8:35:01 AM,C,19
11/27/24 8:45:01 AM,C,19
11/27/24 8:55:01 AM,C,19
11/27/24 9:05:01 AM,C,19
11/27/24 9:15:01 AM,C,19
11/27/24 9:25:01 AM,C,19
11/27/24 9:35:01 AM,C,19
11/27/24 9:45:01 AM,C,19
11/27/24 9:55:01 AM,C,19
11/27/24 10:05:01 AM,C,19
11/27/24 10:15:01 AM,C,19
11/27/24 10:25:01 AM,C,19
11/27/24 10:35:01 AM,C,19
11/27/24 10:45:01 AM,C,19.5
11/27/24 10:55:01 AM,C,19.5
11/27/24 11:05:01 AM,C,20
11/27/24 11:15:01 AM,C,20
11/27/24 11:25:01 AM,C,20.5
11/27/24 11:35:01 AM,C,20
11/27/24 11:45:01 AM,C,20
11/27/24 11:55:01 AM,C,20
11/27/24 12:05:01 PM,C,20
11/27/24 12:15:01 PM,C,20
11/27/24 12:25:01 PM,C,20
11/27/24 12:35:01 PM,C,20
11/27/24 12:45:01 PM,C,20
11/27/24 12:55:01 PM,C,20
11/27/24 1:05:01 PM,C,20
11/27/24 1:15:01 PM,C,20
11/27/24 1:25:01 PM,C,20
11/27/24 1:35:01 PM,C,20
11/27/24 1:45:01 PM,C,20
11/27/24 1:55:01 PM,C,20
11/27/24 2:05:01 PM,C,20
11/27/24 2:15:01 PM,C,20
11/27/24 2:25:01 PM,C,20
11/27/24 2:35:01 PM,C,20
11/27/24 2:45:01 PM,C,20
11/27/24 2:55:01 PM,C,20
11/27/24 3:05:01 PM,C,20
11/27/24 3:15:01 PM,C,20
11/27/24 3:25:01 PM,C,20
11/27/24 3:35:01 PM,C,20
11/27/24 3:45:01 PM,C,20
11/27/24 3:55:01 PM,C,20
11/27/24 4:05:01 PM,C,20
11/27/24 4:15:01 PM,C,20
11/27/24 4:25:01 PM,C,20
11/27/24 4:35:01 PM,C,20
11/27/24 4:45:01 PM,C,20
11/27/24 4:55:01 PM,C,20
11/27/24 5:05:01 PM,C,20
11/27/24 5:15:01 PM,C,20
11/27/24 5:25:01 PM,C,20
11/27/24 5:35:01 PM,C,20
11/27/24 5:45:01 PM,C,20
11/27/24 5:55:01 PM,C,20
11/27/24 6:05:01 PM,C,20
11/27/24 6:15:01 PM,C,20
11/27/24 6:25:01 PM,C,20
11/27/24 6:35:01 PM,C,20
11/27/24 6:45:01 PM,C,20
11/27/24 6:55:01 PM,C,20
11/27/24 7:05:01 PM,C,20
11/27/24 7:15:01 PM,C,20
11/27/24 7:25:01 PM,C,20
11/27/24 7:35:01 PM,C,20
11/27/24 7:45:01 PM,C,20
11/27/24 7:55:01 PM,C,20
11/27/24 8:05:01 PM,C,20
11/27/24 8:15:01 PM,C,20
11/27/24 8:25:01 PM,C,20
11/27/24 8:35:01 PM,C,20
11/27/24 8:45:01 PM,C,20
11/27/24 8:55:01 PM,C,20
11/27/24 9:05:01 PM,C,20
11/27/24 9:15:01 PM,C,20
11/27/24 9:25:01 PM,C,20
11/27/24 9:35:01 PM,C,20
11/27/24 9:45:01 PM,C,20
11/27/24 9:55:01 PM,C,20
11/27/24 10:05:01 PM,C,20
11/27/24 10:15:01 PM,C,20
11/27/24 10:25:01 PM,C,20
11/27/24 10:35:01 PM,C,20
11/27/24 10:45:01 PM,C,20
11/27/24 10:55:01 PM,C,19.5
11/27/24 11:05:01 PM,C,19.5
11/27/24 11:15:01 PM,C,19.5
11/27/24 11:25:01 PM,C,19.5
11/27/24 11:35:01 PM,C,19.5
11/27/24 11:45:01 PM,C,19.5
11/27/24 11:55:01 PM,C,19.5
11/28/24 12:05:01 AM,C,19.5
11/28/24 12:15:01 AM,C,19.5
11/28/24 12:25:01 AM,C,19.5
11/28/24 12:35:01 AM,C,19.5
11/28/24 12:45:01 AM,C,19.5
11/28/24 12:55:01 AM,C,19.5
11/28/24 1:05:01 AM,C,19.5
11/28/24 1:15:01 AM,C,19
11/28/24 1:25:01 AM,C,19
11/28/24 1:35:01 AM,C,19
11/28/24 1:45:01 AM,C,19
11/28/24 1:55:01 AM,C,19
11/28/24 2:05:01 AM,C,19
11/28/24 2:15:01 AM,C,19
11/28/24 2:25:01 AM,C,19
11/28/24 2:35:01 AM,C,19
11/28/24 2:45:01 AM,C,19
11/28/24 2:55:01 AM,C,19
11/28/24 3:05:01 AM,C,19
11/28/24 3:15:01 AM,C,19
11/28/24 3:25:01 AM,C,19
11/28/24 3:35:01 AM,C,19
11/28/24 3:45:01 AM,C,19
11/28/24 3:55:01 AM,C,19
11/28/24 4:05:01 AM,C,19
11/28/24 4:15:01 AM,C,19
11/28/24 4:25:01 AM,C,19
11/28/24 4:35:01 AM,C,19
11/28/24 4:45:01 AM,C,19
11/28/24 4:55:01 AM,C,19
11/28/24 5:05:01 AM,C,19
11/28/24 5:15:01 AM,C,19
11/28/24 5:25:01 AM,C,19
11/28/24 5:35:01 AM,C,19
11/28/24 5:45:01 AM,C,19
11/28/24 5:55:01 AM,C,19
11/28/24 6:05:01 AM,C,19
11/28/24 6:15:01 AM,C,19
11/28/24 6:25:01 AM,C,19
11/28/24 6:35:01 AM,C,19
11/28/24 6:45:01 AM,C,19
11/28/24 6:55:01 AM,C,19.5
11/28/24 7:05:01 AM,C,19.5
11/28/24 7:15:01 AM,C,19.5
11/28/24 7:25:01 AM,C,19.5
11/28/24 7:35:01 AM,C,19.5
11/28/24 7:45:01 AM,C,19.5
11/28/24 7:55:01 AM,C,19.5
11/28/24 8:05:01 AM,C,19.5
11/28/24 8:15:01 AM,C,19.5
11/28/24 8:25:01 AM,C,20
11/28/24 8:35:01 AM,C,20
11/28/24 8:45:01 AM,C,20
11/28/24 8:55:01 AM,C,20
11/28/24 9:05:01 AM,C,20
11/28/24 9:15:01 AM,C,19.5
11/28/24 9:25:01 AM,C,19.5
11/28/24 9:35:01 AM,C,20
11/28/24 9:45:01 AM,C,20
11/28/24 9:55:01 AM,C,20
11/28/24 10:05:01 AM,C,20
11/28/24 10:15:01 AM,C,20
11/28/24 10:25:01 AM,C,20
11/28/24 10:35:01 AM,C,20
11/28/24 10:45:01 AM,C,20
11/28/24 10:55:01 AM,C,20
11/28/24 11:05:01 AM,C,20
11/28/24 11:15:01 AM,C,20
11/28/24 11:25:01 AM,C,20
11/28/24 11:35:01 AM,C,20
11/28/24 11:45:01 AM,C,20
11/28/24 11:55:01 AM,C,20
11/28/24 12:05:01 PM,C,20
11/28/24 12:15:01 PM,C,20
11/28/24 12:25:01 PM,C,20
11/28/24 12:35:01 PM,C,20
11/28/24 12:45:01 PM,C,20
11/28/24 12:55:01 PM,C,20
11/28/24 1:05:01 PM,C,20
11/28/24 1:15:01 PM,C,20
11/28/24 1:25:01 PM,C,20
11/28/24 1:35:01 PM,C,20
11/28/24 1:45:01 PM,C,20
11/28/24 1:55:01 PM,C,20
11/28/24 2:05:01 PM,C,20
11/28/24 2:15:01 PM,C,20
11/28/24 2:25:01 PM,C,20
11/28/24 2:35:01 PM,C,20
11/28/24 2:45:01 PM,C,20
11/28/24 2:55:01 PM,C,20
11/28/24 3:05:01 PM,C,20
11/28/24 3:15:01 PM,C,20
11/28/24 3:25:01 PM,C,20
11/28/24 3:35:01 PM,C,20
11/28/24 3:45:01 PM,C,20
11/28/24 3:55:01 PM,C,20
11/28/24 4:05:01 PM,C,20
